Area,BHK,Bathroom,Furnishing,Parking,Price,Status,Transaction,Type,Per_Sqft,Locality
850,3,3,Unfurnished,1,5700000,Ready_to_move,Resale,Apartment,11111,"Paschim Vihar carpet area 850 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Unfurnished facing North overlooking Garden/Park bathroom 3 balcony 1 ownership Freehold If you want to live a contended, pollution-free and peaceful life with your family and children, here is the once in a lifetime opportunity awaiting your attention!! Presenting a 3BHK ready to move flat up for sale in Paschim Vihar, which is becoming a dream residential area for its ability to provide a slice of authentic New Delhi city life. Property SpecificationsWell-knitted and planned on the super area of 900 sq ft is this 2bhk flat where the owner enjoys the complete rights of the freehold ownership. In a low-rise building of four-floors, this impressive infrastructure is positioned on the second floor, hence the residents can experience the greatest possible cross ventilation and natural sunlight.Though the age of construction is between 15-20 years, this north-facing flat is perfectly maintained and features 3 spacious bedrooms, 2 bathrooms, 2 airy balconies, a dining room, a living room, and a kitchen. All the bedrooms are adorned with decorative wardrobes offered with enough space for storage of clothes and other valuables.The attached toilet is designed in Indian fashion which is mounted-up with a geyser where you can enjoy a hot water bath, while the bathroom available for common use fashioned in the western genre.Further, an eye-catching view of the lush green garden is visible from the two well-aligned balconies where you can enjoy a hot cup of tea, where one balcony is connected to the bedroom, while the other balcony opens to the lobby. Bedecked with a granite countertop, a piped gas connection, and a chimney, the contemporarily designed modular kitchen is also provided with a wash area and also sufficient space for fridge.The entire flat is polished up with the good quality tiles which are easy to install and can be quite pleasant and comfortable underfoot.FacilitiesKeeping in mind the convenience of the residents, some of the basic facilities such as an unrestricted supply of water, and power backup with invertor. Additionally, one open parking space for 1 vehicle read more Contact Owner Share Feedback Owner Yogeet"
1580,3,2,Furnished,1,21000000,Ready_to_move,Resale,Apartment,11111,"Shubh Niketan, Paschim Vihar"
820,2,3,Unfurnished,1,7500000,Ready_to_move,Resale,Apartment,11111,Paschim Vihar
594,2,1,Semi-Furnished,1,6500000,Ready_to_move,Resale,Apartment,10943,"Ashoka Apartment, Paschim Vihar Block A2"
14220,3,3,Semi-Furnished,1,27500000,Ready_to_move,New_Property,Builder_Floor,10943,Paschim Vihar Block B4
800,3,2,Unfurnished,1,12000000,Ready_to_move,Resale,Builder_Floor,10943,"Guru Harikishan Nagar, Paschim Vihar"
1500,3,2,Semi-Furnished,2,18000000,Ready_to_move,Resale,Apartment,10943,"Sunder Apartments, Sunder Vihar, Paschim Vihar"
1600,3,3,Semi-Furnished,1,15600000,Ready_to_move,Resale,Apartment,,"Ashirwad Apartments, Dwarka"
1650,3,3,Semi-Furnished,1,15500000,Ready_to_move,Resale,Apartment,,"Rajasthan Apartment, Aashirwaad Chowk, Dwarka"
1600,3,3,Semi-Furnished,1,15200000,Ready_to_move,Resale,Apartment,,"Rajasthan Apartment, Aashirwaad Chowk, Dwarka"
1900,3,3,Furnished,1,25000000,Ready_to_move,Resale,Apartment,,"Gold Croft Apartment, Aashirwaad Chowk, Dwarka"
1400,3,2,Furnished,1,15000000,Ready_to_move,Resale,Apartment,,"Chanakya Apartments, Aashirwaad Chowk, Dwarka"
1550,3,2,Semi-Furnished,1,15800000,Ready_to_move,Resale,Apartment,,"Bank Apartments, Aashirwaad Chowk, Dwarka carpet area 1550 sqft status Ready to Move floor 7 out of 7 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park, Main Road society Bank Apartments car parking 1 Covered, 1 Open bathroom 2 balcony 3 ownership Freehold A spacious 3 Bedroom flat is available for sale in Dwarka , New Delhi.it is cornor building plenty of sunlight and airy. It is located on the 2 Floor. It has a covered area of 1500 Sq-ft. The flat has vitrified tiles & Mosiac flooring. The flat has 24 Hours Available water supply and No/Rare Powercut.. The property is fantastically located and is much sought-after. The property is available at a very competitive Price. read more Contact Agent View Phone No. Share Feedback Sikka Realtors Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users CRISIL Rating No of employees 12 Sikka Realtors Certified Agent Locality Superstar Aashirwaad Chowk, Dwarka 2500+ Buyers Served"
2000,4,3,Furnished,1,31500000,Ready_to_move,Resale,Apartment,,"Mohinder Apartments, Aashirwaad Chowk, Dwarka"
1500,3,3,Semi-Furnished,1,14000000,Ready_to_move,Resale,Apartment,,"Bank Apartments, Aashirwaad Chowk, Dwarka"
1550,3,2,Semi-Furnished,1,13200000,Ready_to_move,Resale,Apartment,,"Aashirwaad Chowk, Dwarka"
1600,3,2,Semi-Furnished,1,15800000,Ready_to_move,Resale,Apartment,,"Bank Apartments, Aashirwaad Chowk, Dwarka"
1600,3,3,Unfurnished,1,16200000,Ready_to_move,Resale,Apartment,,"Saheta Apartment, Aashirwaad Chowk, Dwarka"
1800,3,2,Semi-Furnished,1,15500000,Ready_to_move,Resale,Apartment,,"Pushpanjali Apartments, Aashirwaad Chowk, Dwarka"
1470,3,2,Semi-Furnished,1,14500000,Ready_to_move,Resale,Apartment,,"Aashirwaad Chowk, Dwarka"
1500,3,2,Semi-Furnished,1,14900000,Ready_to_move,Resale,Apartment,,"Aashirwaad Chowk, Dwarka"
1750,3,3,Furnished,1,17200000,Ready_to_move,Resale,Apartment,,"Green Heavens Apartment, Aashirwaad Chowk, Dwarka"
1650,3,3,Furnished,1,18000000,Ready_to_move,Resale,Apartment,,"Hum Sub Apartment, Aashirwaad Chowk, Dwarka"
1850,3,2,Semi-Furnished,1,15500000,Ready_to_move,Resale,Apartment,,"Aashirwaad Chowk, Dwarka"
1480,3,2,Furnished,1,15800000,Ready_to_move,Resale,Apartment,,"Bank Apartments, Aashirwaad Chowk, Dwarka"
1214,2,2,Furnished,1,12600000,Ready_to_move,Resale,Apartment,,"Defence Officers Apartment, Aashirwaad Chowk, Dwarka"
1380,3,2,Semi-Furnished,1,15000000,Ready_to_move,Resale,Apartment,,"Aashirwaad Chowk, Dwarka"
1600,4,2,Furnished,1,19500000,Ready_to_move,Resale,Apartment,,"Sanchar Vihar Apartment, Aashirwaad Chowk, Dwarka"
1585,3,3,Semi-Furnished,1,16600000,Ready_to_move,Resale,Apartment,,"Sarve Satyam Apartment, Aashirwaad Chowk, Dwarka"
1700,3,3,Semi-Furnished,1,17200000,Ready_to_move,Resale,Apartment,,"Aashirwaad Chowk, Dwarka"
1200,2,2,Semi-Furnished,1,13000000,Ready_to_move,Resale,Apartment,,"Palm Green Apartment, Aashirwaad Chowk, Dwarka"
1800,4,3,Semi-Furnished,1,16500000,Ready_to_move,Resale,Apartment,,"Neelachal, Aashirwaad Chowk, Dwarka"
1000,2,2,Semi-Furnished,1,10700000,Ready_to_move,Resale,Apartment,10700,"Kailash Apartments, Aashirwaad Chowk, Dwarka"
1500,3,2,Furnished,1,16200000,Ready_to_move,Resale,Apartment,10700,"New Jyoti Apartments, Aashirwaad Chowk, Dwarka"
1700,3,2,Furnished,1,16500000,Ready_to_move,Resale,Apartment,10700,"Green Heavens Apartment, Aashirwaad Chowk, Dwarka"
1750,3,2,Furnished,1,14900000,Ready_to_move,Resale,Apartment,10700,"PNB Employees Apartment, Aashirwaad Chowk, Dwarka"
2700,4,3,Furnished,1,27500000,Ready_to_move,Resale,Apartment,10700,"Sadbhawna CGHS, Aashirwaad Chowk, Dwarka"
3050,5,6,Semi-Furnished,,62500000,Ready_to_move,Resale,Apartment,20492,Commonwealth Games Village 2010
3405,5,5,Semi-Furnished,3,70000000,Ready_to_move,Resale,Apartment,20558,"Common Wealth Games Village, Commonwealth Games Village 2010"
1500,3,3,Semi-Furnished,3,35500000,Ready_to_move,Resale,Apartment,20558,Commonwealth Games Village 2010
2105,3,3,Unfurnished,3,42100000,Ready_to_move,Resale,Apartment,20558,"Common Wealth Games Village, Commonwealth Games Village 2010"
2500,4,5,Semi-Furnished,3,42500000,Ready_to_move,Resale,Apartment,17000,"Project Commonwealth Games Village 2010, Akshardham Temple"
2090,3,4,Semi-Furnished,2,44000000,Ready_to_move,Resale,Apartment,21052,"Common Wealth Games Village, Commonwealth Games Village 2010"
2525,4,5,Semi-Furnished,3,43200000,Ready_to_move,Resale,Apartment,21052,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010"
2500,4,4,Semi-Furnished,2,52500000,Ready_to_move,Resale,Apartment,21000,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010"
2100,3,4,Furnished,2,34300000,Ready_to_move,Resale,Apartment,16333,"Common Wealth Games Village, Commonwealth Games Village 2010"
2022,3,3,Semi-Furnished,2,38000000,Ready_to_move,Resale,Apartment,18793,"Project Commonwealth Games Village 2010, Akshardham Temple"
2650,4,5,Furnished,2,52500000,Ready_to_move,Resale,Apartment,19811,Commonwealth Games Village 2010
1850,3,3,Unfurnished,2,37500000,Ready_to_move,Resale,Apartment,20270,"Common Wealth Games Village, Commonwealth Games Village 2010"
2100,3,3,Semi-Furnished,2,37000000,Ready_to_move,Resale,Apartment,17619,"Common Wealth Games Village, Commonwealth Games Village 2010"
1700,3,4,Semi-Furnished,2,40000000,Ready_to_move,Resale,Apartment,17619,Commonwealth Games Village 2010
2105,3,3,Semi-Furnished,2,36200000,Ready_to_move,Resale,Apartment,17197,"Common Wealth Games Village, Commonwealth Games Village 2010"
1250,2,3,Semi-Furnished,1,29000000,Ready_to_move,Resale,Apartment,17197,"Common Wealth Games Village, Commonwealth Games Village 2010"
2552,4,5,Furnished,3,42500000,Ready_to_move,New_Property,Apartment,16654,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010"
3112,5,6,Semi-Furnished,3,60000000,Ready_to_move,Resale,Apartment,19280,Commonwealth Games Village 2010
2125,3,3,Semi-Furnished,2,36500000,Ready_to_move,Resale,Apartment,17176,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010"
2065,3,4,Semi-Furnished,2,42500000,Ready_to_move,Resale,Apartment,20581,"Common Wealth Games Village, Commonwealth Games Village 2010"
3405,5,4,Semi-Furnished,3,71500000,Ready_to_move,Resale,Apartment,20999,"Common Wealth Games Village, Commonwealth Games Village 2010"
3050,5,5,Semi-Furnished,3,65000000,Ready_to_move,New_Property,Apartment,21311,"Common Wealth Games Village, Commonwealth Games Village 2010"
2300,5,6,Semi-Furnished,3,58000000,Ready_to_move,Resale,Apartment,21311,"Common Wealth Games Village, Commonwealth Games Village 2010"
1455,2,2,Semi-Furnished,2,27500000,Ready_to_move,Resale,Apartment,18900,Commonwealth Games Village 2010
3400,5,5,Semi-Furnished,3,70000000,Ready_to_move,New_Property,Apartment,20588,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010"
3100,5,5,Semi-Furnished,3,65000000,Ready_to_move,Resale,Apartment,20967,"Common Wealth Games Village, Commonwealth Games Village 2010"
1400,2,3,Unfurnished,3,28600000,Ready_to_move,Resale,Apartment,20967,"Common Wealth Games Village, Commonwealth Games Village 2010"
2126,3,3,Semi-Furnished,2,39000000,Ready_to_move,Resale,Apartment,18344,"Common Wealth Games Village, Commonwealth Games Village 2010"
1815,3,3,Semi-Furnished,2,32500000,Ready_to_move,Resale,Apartment,17906,Commonwealth Games Village 2010
1700,3,3,Unfurnished,2,34000000,Ready_to_move,Resale,Apartment,17906,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010"
700,2,2,Unfurnished,,16500000,Ready_to_move,Resale,Apartment,,Alaknanda
980,2,2,Semi-Furnished,2,13800000,Ready_to_move,Resale,Apartment,,"Shivalik Apartments, Alaknanda"
1350,3,3,Semi-Furnished,2,21000000,Ready_to_move,Resale,Apartment,,"Narmada Apartment, Alaknanda"
1800,3,3,Semi-Furnished,2,22500000,Ready_to_move,Resale,Apartment,,"Gangotri Enclave, Alaknanda"
968.751,2,2,Semi-Furnished,2,15000000,Ready_to_move,Resale,Apartment,,"Aravali Apartments, Alaknanda"
1250,3,3,Semi-Furnished,2,20000000,Ready_to_move,New_Property,Apartment,,"Narmada Apartment, Alaknanda"
1800,3,3,Furnished,2,20000000,Ready_to_move,New_Property,Apartment,,"Aravali Apartments, Alaknanda"
1400,3,2,Semi-Furnished,2,26000000,Ready_to_move,Resale,Builder_Floor,,"Shivalik Apartments, Alaknanda"
1000,3,3,Semi-Furnished,2,19500000,Ready_to_move,Resale,Apartment,,"Narmada Apartment, Alaknanda"
1800,4,2,Semi-Furnished,1,21500000,Ready_to_move,Resale,Apartment,,"Tara Apartment, Alaknanda"
1500,3,3,Unfurnished,1,26500000,Ready_to_move,New_Property,Apartment,,Alaknanda
1600,3,3,Semi-Furnished,2,20000000,Ready_to_move,Resale,Apartment,12500,"Narmada Apartment, Alaknanda"
1400,3,3,Furnished,1,18000000,Ready_to_move,Resale,Apartment,12500,"Narmada Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor Ground out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park, Main Road society Narmada Apartment car parking 1 Open bathroom 3 balcony 1 ownership Freehold Near Alaknanda Main Market & Greater Kailash Metro Station. A very good 3 bhk flat for sale in rwa Narmada Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate"
1400,3,2,Unfurnished,1,19000000,Ready_to_move,Resale,Apartment,12500,Alaknanda
2700,4,4,Unfurnished,2,36500000,Ready_to_move,Resale,Builder_Floor,12500,Greater Kailash 4 Nri Colony
1100,2,2,Unfurnished,2,15000000,Ready_to_move,Resale,Apartment,12500,Alaknanda
1200,2,2,Semi-Furnished,2,17500000,Ready_to_move,Resale,Apartment,12500,Alaknanda
1400,2,2,Semi-Furnished,2,14000000,Ready_to_move,Resale,Apartment,12500,Alaknanda
1500,3,3,Semi-Furnished,2,21000000,Ready_to_move,Resale,Apartment,12500,"Project Gangotri Enclave, Alaknanda"
1320,3,2,Unfurnished,2,15600000,Ready_to_move,Resale,Apartment,12500,Alaknanda
1300,3,3,Unfurnished,2,19000000,Ready_to_move,Resale,Apartment,12500,"Project Gangotri Enclave, Gangotri Enclave, Alaknanda"
1150,2,2,Unfurnished,1,16500000,Ready_to_move,Resale,Apartment,12500,"Narmada Apartment, Alaknanda"
1440,3,3,Unfurnished,1,19000000,Ready_to_move,Resale,Apartment,12500,Alaknanda
1400,2,2,Unfurnished,1,16500000,Ready_to_move,Resale,Apartment,12500,"Nilgiri Apartment, Alaknanda"
450,1,1,Semi-Furnished,1,3000000,Ready_to_move,Resale,Builder_Floor,12500,Alaknanda
1300,2,2,Semi-Furnished,1,15000000,Ready_to_move,Resale,Apartment,11538,"Yamuna Apartment, Alaknanda"
1200,2,2,Unfurnished,1,14300000,Ready_to_move,Resale,Apartment,11538,"Nilgiri Apartment, Alaknanda"
1300,3,2,Unfurnished,1,18500000,Ready_to_move,Resale,Apartment,11538,"Nilgiri Apartment, Alaknanda"
1400,3,3,Furnished,1,19000000,Ready_to_move,Resale,Apartment,11538,"Tara Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park society Tara Apartment car parking 1 Covered, 1 Open bathroom 3 balcony 4 ownership Freehold Near Alaknanda Main Market, Jamia Humderd University & Batra hospital. A very good 3 bhk flat for sale in rwa Tara Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. Other f read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate"
1400,3,3,Semi-Furnished,1,19000000,Ready_to_move,Resale,Apartment,11538,Alaknanda
1500,3,2,,1,13500000,Ready_to_move,Resale,,,"Sarita Vihar, Mathura Road carpet area 1500 sqft status Ready to Move floor 2 out of 4 floors transaction Resale ownership Freehold overlooking Main Road car parking 1 Open bathroom 2 balcony 2 furnishing Unfurnished For sale second third duplex .spacious 3 bedrooms with 2 washrooms drawing and dining and moduler kitchen one scooter garrage. read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road"
1600,4,2,Semi-Furnished,2,15800000,Ready_to_move,Resale,Apartment,,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1600 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Main Road society DDA Flats car parking 2 Open bathroom 2 balcony 2 ownership Freehold For sale First second third duplex in sarita vihar DDA Flates . this house free hold property clear titel . this flate well maintained and spacious peacefull location . no issue light water and parking read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road"
1200,10,4,Semi-Furnished,2,17000000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road"
1600,4,2,Semi-Furnished,1,15500000,Ready_to_move,Resale,Apartment,,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1600 sqft status Ready to Move floor Ground out of 4 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Main Road society DDA Flats car parking 1 Open bathroom 2 balcony 2 ownership Freehold For slae Ground First Duplex in sarita vihar .posh locality in south delhi DDa coloney . This house spacious 4 bedrooms with 2 washrooms drawing and dinning . free hold proerty clear titel . near by all amnites . well develop location . read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road"
1250,3,2,Semi-Furnished,2,16000000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road"
950,2,2,Furnished,2,12900000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road"
1200,3,3,Furnished,2,13500000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road"
1400,4,2,Furnished,2,17800000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road"
950,2,2,Furnished,2,13200000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road"
1350,3,3,Semi-Furnished,2,14000000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road"
1550,4,2,Furnished,2,17500000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road"
1300,3,2,Semi-Furnished,2,17000000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road"
1000,2,2,Furnished,2,13000000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K"
1500,3,3,Furnished,2,17000000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K"
950,2,2,Furnished,2,12700000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road"
1200,3,2,Furnished,2,13500000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road"
1400,4,2,Furnished,2,17400000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road"
1500,4,2,Furnished,2,17800000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road"
1050,2,2,Furnished,2,12700000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road"
1550,4,2,Furnished,2,16200000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road"
950,2,2,Furnished,2,11100000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road"
1150,2,2,Furnished,2,13600000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road"
1150,2,2,Furnished,2,13100000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K"
1150,2,2,Furnished,2,12500000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road"
1500,3,2,Furnished,2,13600000,Ready_to_move,Resale,Apartment,,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road"
1800,4,4,Furnished,2,12000000,Ready_to_move,New_Property,Apartment,6667,"Sidharth Enclave, Kilokri, Ring Road"
1300,3,3,Furnished,1,20000000,Ready_to_move,New_Property,Apartment,15384,"Sidharth Enclave, Kilokri, Ring Road"
1150,2,2,Unfurnished,1,13500000,Ready_to_move,Resale,Apartment,15384,Sarita Vihar Pocket B
1500,3,2,Unfurnished,1,14000000,Ready_to_move,Resale,Apartment,15384,Sarita Vihar Pocket F
1150,2,2,Semi-Furnished,2,10800000,Ready_to_move,Resale,Apartment,15384,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1150 sqft status Ready to Move floor 3 out of 3 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Main Road society DDA Flats car parking 2 Open bathroom 2 balcony 3 ownership Freehold 2 BHK flat available for sale in sarita vihar excellent interiors flooring in all bedrooms complete wood work modular kitchen beautiful bathrooms extremely well maintained ample parking space read more Contact Agent View Phone No. Share Feedback Lavish Associates Certified Agent Trusted by Users Genuine Listings Market Knowledge"
900,3,2,Semi-Furnished,1,9000000,Ready_to_move,New_Property,Builder_Floor,,"New Manglapuri, Sultanpur"
1150,3,2,Semi-Furnished,1,6300000,Ready_to_move,Resale,Builder_Floor,,"New Manglapuri, Sultanpur"
1000,3,3,Semi-Furnished,1,5500000,Ready_to_move,New_Property,Apartment,,Sultanpur Extension
450,1,1,Semi-Furnished,1,2350000,Ready_to_move,Resale,Apartment,5222,"New Manglapuri, Sultanpur"
1350,3,3,Semi-Furnished,1,8500000,Ready_to_move,Resale,Apartment,5222,Sultanpur
445,1,2,Semi-Furnished,1,1650000,Ready_to_move,Resale,Apartment,5222,Sultanpur Extension
1200,2,2,Semi-Furnished,1,10000000,Ready_to_move,Resale,Apartment,8333,"Manglapuri, Sultanpur"
50,1,1,Unfurnished,1,1500000,Ready_to_move,Resale,Builder_Floor,8333,"Indra Park Palam, Manglapuri"
1100,2,2,Semi-Furnished,1,2800000,Ready_to_move,Resale,Builder_Floor,8333,"Sultanpur carpet area 1100 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished overlooking Main Road car parking 1 Covered bathroom 2 balcony 2 ownership Freehold 2 bhk flat available in sultanpur, near metro station, loan facility available, with registry, all the modern facilities are variable, with car parking, near market, fully ventilated. read more Contact Agent View Phone No. Share Feedback Agent Delhi Dream 3500+ Buyers Served"
700,2,2,Semi-Furnished,1,2600000,Ready_to_move,Resale,Builder_Floor,3714,Sultanpur Extension
500,1,1,Furnished,1,2350000,Ready_to_move,Resale,Builder_Floor,3714,"New Manglapuri, Sultanpur"
540,1,1,Unfurnished,1,2350000,Ready_to_move,Resale,Apartment,3714,Sultanpur Extension
450,1,1,Unfurnished,1,2000000,Ready_to_move,New_Property,Builder_Floor,3714,Sultanpur
800,2,2,Semi-Furnished,1,5000000,Almost_ready,Resale,Builder_Floor,3714,Sultanpur
700,2,2,Semi-Furnished,1,3500000,Ready_to_move,Resale,Builder_Floor,3714,"New Manglapuri, Sultanpur"
750,2,2,Semi-Furnished,1,4500000,Almost_ready,Resale,Builder_Floor,3714,Sultanpur
750,2,2,Unfurnished,1,4000000,Ready_to_move,Resale,Builder_Floor,3714,Sultanpur
1600,3,3,Unfurnished,1,10800000,Ready_to_move,Resale,Builder_Floor,3714,"New Manglapuri, Sultanpur"
1000,3,2,Unfurnished,1,10000000,Ready_to_move,New_Property,Builder_Floor,3714,"New Manglapuri, Sultanpur"
1600,3,3,Unfurnished,1,10800000,Ready_to_move,Resale,Builder_Floor,3714,"New Manglapuri, Sultanpur"
900,3,2,Semi-Furnished,1,9000000,Ready_to_move,Resale,Builder_Floor,3714,"Manglapuri, Sultanpur"
1700,3,3,Semi-Furnished,1,8500000,Ready_to_move,New_Property,Apartment,3714,"New Manglapuri, Sultanpur"
1100,3,2,Semi-Furnished,1,6000000,Ready_to_move,Resale,Builder_Floor,3714,"New Manglapuri, Sultanpur"
1000,3,3,Semi-Furnished,1,5500000,Ready_to_move,New_Property,Apartment,3714,"New Manglapuri, Sultanpur"
1000,3,2,Semi-Furnished,1,7000000,Ready_to_move,New_Property,Builder_Floor,7000,"Manglapuri, Sultanpur"
1100,3,2,Furnished,1,6000000,Ready_to_move,Resale,Apartment,5455,Sultanpur
765,3,2,Unfurnished,1,3700000,Ready_to_move,Resale,Builder_Floor,4837,"Manglapuri, Sultanpur"
900,2,2,Semi-Furnished,1,3100000,Ready_to_move,Resale,Builder_Floor,3444,"Indra Park Palam, Manglapuri"
600,2,2,Unfurnished,1,4500000,Ready_to_move,Resale,Apartment,3444,Sultanpur
360,1,1,Semi-Furnished,1,1500000,Ready_to_move,Resale,Builder_Floor,4167,"Indra Park Palam, Manglapuri"
950,3,2,Semi-Furnished,,7090000,Almost_ready,New_Property,Builder_Floor,,Chhattarpur
3600,2,2,Semi-Furnished,1,4500000,Ready_to_move,New_Property,Builder_Floor,,"Chhattarpur carpet area 400 sqyrd status Ready to Move transaction New Property furnishing Semi-Furnished car parking 1 Covered, 1 Open bathroom 2 balcony 1 Newly Constructed Property It's a Ground floor Builder Floor Apartment in a building of total 4 floors. The Builder Floor Apartment is newly constructed. Prime facilities are easily accessible from this place with Oxford Angel Public School (0 km ). Other key neighbourhood are Abdul Gaffar Khan Market (0 km ). read more Contact Agent View Phone No. Share Feedback Home Hunt Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 4 Property Options in Chhattarpur CRISIL Rating Operating Since 2011 No of employees 5 Home Hunt Certified Agent Locality Superstar Chhattarpur 500+ Buyers Served"
1305,4,3,Unfurnished,1,5500000,Almost_ready,New_Property,Builder_Floor,,"JVTS Gardens, Chhattarpur"
1800,3,4,Semi-Furnished,2,63000000,Almost_ready,New_Property,Apartment,,Chhattarpur
950,3,2,Semi-Furnished,2,6990000,Almost_ready,New_Property,Builder_Floor,,Chhattarpur
800,2,2,Semi-Furnished,1,4400000,Ready_to_move,New_Property,Apartment,,Chhattarpur
1800,4,4,Semi-Furnished,1,12500000,Ready_to_move,Resale,Builder_Floor,,Chhattarpur Enclave Phase2
800,2,2,Semi-Furnished,1,3000000,Ready_to_move,New_Property,Builder_Floor,,Chhattarpur
675,2,2,Semi-Furnished,1,2800000,Ready_to_move,New_Property,Builder_Floor,,Chhattarpur
1175,3,3,Unfurnished,4,5000000,Almost_ready,New_Property,Builder_Floor,,"JVTS Gardens, Chhattarpur"
1500,3,3,Unfurnished,4,6000000,Ready_to_move,Resale,Builder_Floor,,Chhattarpur
810,2,2,Unfurnished,4,4500000,Ready_to_move,Resale,Apartment,,Chhattarpur
630,2,2,Unfurnished,1,2800000,Ready_to_move,Resale,Apartment,,Chhattarpur Enclave Phase2
